Set Folder,File Name,Convergence,a,b,c,alpha,beta,gamma,Formula,Ga_count,N_count,Energy,Spacegroup
set_5,mp-1217895-TaMo-GaN_swapped_randomly_scaled,YES,3.37693565,6.753938717,2.806268072,90,90,129.5131456,Ga2N2,2,2,-20.49434429,P 2/m
set_5,mp-1224314-HfMo-GaN_swapped_randomly_scaled,YES,3.483008019,3.483008019,5.62206223,90,90,131.3637421,Ga2N2,2,2,-20.65765348,C m m m
set_5,mp-1226000-CoOs-GaN_swapped,YES,2.98420697,2.98420697,2.682919238,90,90,120,GaN,1,1,-10.41566701,P -6 m 2
set_5,mp-1226162-CrW-GaN_swapped_randomly_scaled,YES,3.264986151,3.264986151,5.619706079,90,90,127.4324234,Ga2N2,2,2,-20.40444861,C m m m
set_5,mp-1223656-InPt-GaN_swapped,YES,3.024749147,3.024749147,3.024749147,59.97633831,59.97633831,59.97633831,GaN,1,1,-11.36461566,R -3 m
set_5,mp-1220334-NbV-GaN_swapped_randomly_scaled,YES,3.392919933,3.392919933,5.628449014,90,90,129.7994393,Ga2N2,2,2,-20.56236687,C m m m
set_5,mp-1212609-GaPd-GaN_randomly_scaled,YES,2.71871761,5.523636711,2.71871761,90,90,90,Ga2N2,2,2,-18.24675452,P 4/m m m
set_5,mp-1219925-PdRh-GaN_swapped,YES,3.020896341,3.020896341,3.020896341,60.05771479,60.05771479,60.05771479,GaN,1,1,-11.35647613,R -3 m
set_5,mp-1220052-NiPt-GaN_swapped_randomly_scaled,YES,3.023218676,3.023218676,6.046442367,59.86241312,59.86241312,59.86240848,Ga2N2,2,2,-22.70340528,R -3 m
set_5,mp-1219657-PuTh-GaN,YES,3.021195792,3.021195792,3.021195792,60.10533393,60.10533393,60.10533393,GaN,1,1,-11.36975884,R -3 m
set_5,mp-1206747-LuTl-GaN_swapped_randomly_scaled,YES,2.706656915,5.413319238,2.795272901,90,90,90,Ga2N2,2,2,-18.142839,P 4/m m m
set_5,mp-1220343-NbNi-GaN_swapped,YES,2.985278389,2.985278389,2.685603905,90,90,119.9986781,GaN,1,1,-10.36746281,A m m 2
set_5,mp-1225654-CuCl-GaN_swapped,YES,3.241783008,3.241783008,3.241783008,60.14177691,60.14177691,60.14177691,GaN,1,1,-12.16566197,R 3 m
set_5,mp-1206743-HfS-GaN_swapped,YES,2.987831934,2.987831934,2.685240715,90,90,120,GaN,1,1,-10.40578133,P -6 m 2
set_5,mp-1213702-Cs2O2-GaN_randomly_scaled,YES,6.054156882,3.027155977,3.027155977,60,59.99915269,59.99915269,Ga2N2,2,2,-22.71926344,R -3 m
set_5,mp-1221413-MoPd-GaN_randomly_scaled,YES,2.990758042,2.990758042,5.3662734,90,90,120,Ga2N2,2,2,-20.84750467,P -6 m 2
set_5,mp-1223655-IrOs-GaN_swapped_randomly_scaled,YES,2.991809055,5.952318055,2.685722795,90,90,120.1741016,Ga2N2,2,2,-20.72891704,P m
set_5,mp-1216391-VAu-GaN,YES,3.021435337,3.021435337,3.021435337,60.06189045,60.06189045,60.06189045,GaN,1,1,-11.36011717,R -3 m
set_5,mp-1225992-CoTc-GaN_randomly_scaled,YES,2.983689236,5.967283547,2.682679331,90,90,120.0005262,Ga2N2,2,2,-20.82828139,P m
set_5,mp-1216621-TiW-GaN_randomly_scaled,YES,3.316977688,6.632966236,2.811585092,90,90,128.377749,Ga2N2,2,2,-20.41261746,P 2/m
set_5,mp-1222259-LuTh-GaN_swapped,YES,3.022284182,3.022284182,3.022284182,60.12305979,60.12305979,60.12305979,GaN,1,1,-11.36678839,R -3 m
set_5,mp-1209181-RbN-GaN_swapped,YES,3.024200863,3.024200863,3.024200863,60,60,60,GaN,1,1,-11.35982435,F m -3 m
set_5,mp-1225695-CuNi-GaN_swapped,YES,3.139729077,3.139729077,2.819981488,90,90,124.8339197,GaN,1,1,-10.08120452,C m m m
set_5,mp-1226063-CoNi-GaN,YES,3.069102919,3.069102919,2.816864023,90,90,122.9897383,GaN,1,1,-10.01991537,C m m m
set_5,mp-1224314-HfMo-GaN,YES,3.498796673,3.498796673,2.809178556,90,90,131.6229178,GaN,1,1,-10.3035081,C m m m
set_5,mp-1218350-SrCa-GaN_randomly_scaled,YES,6.004633588,3.002460831,2.682101005,90,90,120.001587,Ga2N2,2,2,-20.76955667,P m
set_5,mp-1222271-LiSi-GaN_swapped_randomly_scaled,YES,4.062020885,4.062020885,8.124054333,60.00005116,60.00005116,60,Ga4N4,4,4,-30.58202441,R -3 m
set_5,mp-1225701-CuPd-GaN_randomly_scaled,YES,3.023212905,3.023212905,6.04644604,59.86484453,59.86484453,59.86503038,Ga2N2,2,2,-22.70393112,C 2/m
set_5,mp-1221603-MnNi-GaN,YES,3.183424493,3.183424493,2.813367136,90,90,125.5699722,GaN,1,1,-10.10363328,C m m m
set_5,mp-1216834-TiFe-GaN_randomly_scaled,YES,6.524836381,3.254153296,2.808577589,90,90,127.053281,Ga2N2,2,2,-20.40695926,P 2/m
set_5,mp-1215201-ZrSc-GaN_swapped_randomly_scaled,YES,2.97933316,5.958597033,2.687981038,90,90,120.0003847,Ga2N2,2,2,-20.74478649,P m
set_5,mp-1215462-ZnCu-GaN,YES,3.197138802,3.197138802,2.815111176,90,90,125.9195602,GaN,1,1,-10.15794089,C m m m
set_5,mp-1220071-NiIr-GaN_randomly_scaled,YES,6.047780027,3.023926583,3.023926583,59.83152184,59.832484,59.832484,Ga2N2,2,2,-22.69078194,C 2/m
set_5,mp-1215473-ZnFe-GaN,YES,2.717368221,2.717368221,2.773383067,90,90,90,GaN,1,1,-9.05439775,P 4/m m m
set_5,mp-1199-HoMg-GaN_swapped_randomly_scaled,YES,2.736755146,5.474175705,2.736755146,90,90,90,Ga2N2,2,2,-18.13655208,P 4/m m m
set_5,mp-1224300-HfSc-GaN_swapped,YES,2.978857487,2.978857487,2.687163532,90,90,120,GaN,1,1,-10.37169479,P -6 m 2
set_5,mp-1215015-BOs-GaN,YES,3.362619334,4.640908063,8.216998988,55.78931661,114.0512238,90.03798494,Ga4N4,4,4,-46.73009746,P 1
set_5,mp-1215257-ZrRh-GaN_randomly_scaled,YES,4.277223651,3.024688994,6.044477138,90,90.03421963,90,Ga4N4,4,4,-45.4415402,P m
set_5,mp-1215437-ZnAg-GaN_swapped_randomly_scaled,YES,3.369845438,6.707156394,2.805576883,90,90,129.2483162,Ga2N2,2,2,-20.45283667,P 2/m
set_5,mp-1216323-VMo-GaN,YES,3.301181036,3.301181036,2.808665482,90,90,128.1581847,GaN,1,1,-10.17797041,C m m m
set_5,mp-1207380-ZrIn-GaN_swapped_randomly_scaled,YES,2.729648566,2.729648566,5.469802399,90,90,90,Ga2N2,2,2,-18.19060456,P 4/m m m
set_5,mp-1216236-VPt-GaN_swapped_randomly_scaled,YES,3.024635432,6.037287933,3.024635432,59.93946269,60.03243688,59.93946269,Ga2N2,2,2,-22.71104592,C 2/m
set_5,mp-1221551-MnRu-GaN_swapped,YES,2.983900585,2.983900585,2.683882189,90,90,120,GaN,1,1,-10.4089998,P -6 m 2
set_5,mp-1199-HoMg-GaN_swapped,YES,2.735860121,2.735860121,2.735860121,90,90,90,GaN,1,1,-9.0682893,P m -3 m
set_5,mp-1206710-LaO-GaN_randomly_scaled,YES,3.024021319,3.024021319,6.047783442,59.99858226,59.99858226,60,Ga2N2,2,2,-22.73614979,R -3 m
set_5,mp-1215462-ZnCu-GaN_randomly_scaled,YES,6.408553058,3.201740306,2.818682958,90,90,126.0485656,Ga2N2,2,2,-20.30373579,P 2/m
set_5,mp-1217908-TaRu-GaN_swapped_randomly_scaled,YES,3.397111908,6.794418704,2.813102474,90,90,130.0016433,Ga2N2,2,2,-20.5587514,P 2/m
set_5,mp-1209274-RbRe-GaN,YES,4.540143615,4.540143615,5.765656282,113.1967423,113.1967423,89.99996002,Ga4N4,4,4,-30.63216722,C 2/c
set_5,mp-1220054-NiRh-GaN_swapped_randomly_scaled,YES,3.02387685,3.02387685,6.047507264,59.77840079,59.77840079,59.77618641,Ga2N2,2,2,-22.67888859,C 2/m
set_5,mp-1217267-ThHg-GaN,YES,3.024601386,3.024601386,3.024601386,60.01210359,60.01210359,60.01210359,GaN,1,1,-11.3699543,R -3 m
set_5,mp-1226027-CoIr-GaN_swapped,YES,3.020481495,3.020481495,3.020481495,59.98096725,59.98096725,59.98096725,GaN,1,1,-11.34306182,R -3 m
set_5,mp-1224803-FeRu-GaN_randomly_scaled,YES,5.958509157,2.979289558,2.685836333,90,90,120.0003884,Ga2N2,2,2,-20.82292437,P m
set_5,mp-1223778-IrW-GaN_swapped_randomly_scaled,YES,2.99183403,2.99183403,5.362812238,90,90,120,Ga2N2,2,2,-20.84811901,P -6 m 2
set_5,mp-1216325-VGa-GaN_swapped_randomly_scaled,YES,5.950704112,2.994688221,2.686027814,90,90,120.2152119,Ga2N2,2,2,-20.73257265,P m
set_5,mp-1221413-MoPd-GaN,YES,2.984097687,2.984097687,2.686875487,90,90,120,GaN,1,1,-10.36785521,P -6 m 2
set_5,mp-1213702-Cs2O2-GaN_swapped_randomly_scaled,YES,3.023945686,3.023945686,6.04773918,59.99916754,59.99916754,60,Ga2N2,2,2,-22.71956834,R -3 m
set_5,mp-1216655-TiMo-GaN,YES,3.412451391,3.412451391,2.803497411,90,90,130.1645824,GaN,1,1,-10.25904112,C m m m
set_5,mp-1218350-SrCa-GaN_swapped,YES,3.004971892,3.004971892,2.676739938,90,90,120,GaN,1,1,-10.38506339,P -6 m 2
set_5,mp-1220316-NbW-GaN_swapped,YES,3.344322178,3.344322178,2.805818595,90,90,128.9905951,GaN,1,1,-10.22122446,C m m m
set_5,mp-1216890-TiNi-GaN_swapped,YES,4.355025808,4.355025808,4.049622984,90,90,120,Ga3N3,3,3,-28.25646774,P 6 m m
set_5,mp-1225701-CuPd-GaN_swapped,YES,3.023268925,3.023268925,3.023268925,59.86828778,59.86828778,59.86828778,GaN,1,1,-11.35196084,R -3 m
set_5,mp-1220052-NiPt-GaN_randomly_scaled,YES,3.023202976,3.023202976,6.046461108,59.86208999,59.86208999,59.86281919,Ga2N2,2,2,-22.70340454,C 2/m
set_5,mp-1219485-ReMo-GaN,YES,3.292444776,3.292444776,2.804874263,90,90,127.8419777,GaN,1,1,-10.18162978,C m m m
set_5,mp-1222693-LaTh-GaN,YES,3.021964381,3.021964381,3.021964381,60.16170048,60.16170048,60.16170048,GaN,1,1,-11.36746608,R -3 m
set_5,mp-1215473-ZnFe-GaN_swapped_randomly_scaled,YES,2.717317914,2.717317914,5.547153111,90,90,90,Ga2N2,2,2,-18.10879929,P 4/m m m
set_5,mp-1221414-MoIr-GaN,YES,2.984822561,2.984822561,2.684711073,90,90,120,GaN,1,1,-10.36755741,P -6 m 2
set_5,mp-1226200-CrMo-GaN_randomly_scaled,YES,3.269082691,6.487899779,2.817596931,90,90,127.2085616,Ga2N2,2,2,-20.30367036,P 2/m
set_5,mp-1224965-FeNi-GaN_swapped,YES,3.090674598,3.090674598,2.814514741,90,90,123.4292251,GaN,1,1,-10.04237973,C m m m
set_5,mp-1211-ScCd-GaN_swapped,YES,2.736903838,2.736903838,2.736903838,90,90,90,GaN,1,1,-9.06772092,P m -3 m
set_5,mp-1224292-HfTa-GaN,YES,3.447666039,3.447666039,2.807114704,90,90,130.7692438,GaN,1,1,-10.28430214,C m m m
set_5,mp-1207123-NbSb-GaN_swapped,YES,2.998263083,2.998263083,5.273359285,90,90,120,Ga2N2,2,2,-21.23954273,P 63/m m c
set_5,mp-1223778-IrW-GaN,YES,2.98377816,2.98377816,2.68681775,90,90,120,GaN,1,1,-10.36814279,P -6 m 2
set_5,mp-1223637-InSb-GaN,YES,3.201191221,3.200535782,3.201193777,117.9348948,117.9408668,93.61668749,GaN,1,1,-12.07708402,C m
set_5,mp-1222252-LuZr-GaN,YES,3.001430537,3.001430537,2.683877223,90,90,120,GaN,1,1,-10.40581076,P -6 m 2
set_5,mp-1225278-DyEr-GaN_swapped,YES,2.998062127,2.998062127,2.683349546,90,90,120,GaN,1,1,-10.40826832,P -6 m 2
set_5,mp-12070-CuAs-GaN_swapped,YES,3.010144413,3.010144413,5.109917156,90,90,120,Ga2N2,2,2,-22.19325219,P 63/m m c
set_5,mp-1223919-IrRh-GaN_swapped,YES,3.016248037,3.016248037,3.02141577,60.0565711,90,120,GaN,1,1,-11.3457877,R -3 m
set_6,mp-1226221-CrAu-GaN_swapped_randomly_scaled,YES,3.021103486,3.021103486,6.043653815,60.07899045,60.07899045,60.10402321,Ga2N2,2,2,-22.72643683,C 2/m
set_6,mp-1226726-CdAg-GaN_swapped,YES,3.024229499,3.024229499,3.024229499,59.98236748,59.98236748,59.98236748,GaN,1,1,-11.36425929,R -3 m
set_6,mp-1625-SnSb-GaN_swapped,YES,2.735836592,2.735836592,2.735836592,90,90,90,GaN,1,1,-9.06832145,P m -3 m
set_6,mp-1236-NdAg-GaN,YES,2.735811335,2.735811335,2.735811335,90,90,90,GaN,1,1,-9.06824597,P m -3 m
set_6,mp-1274279-FeO-GaN_swapped,YES,3.024020742,5.239975952,5.238123259,109.475193,90.00720834,90.02873239,Ga4N4,4,4,-45.42525357,P -1
set_6,mp-1708-YTe-GaN_swapped,YES,3.024873786,3.024873786,3.024873786,60,60,60,GaN,1,1,-11.35986355,F m -3 m
set_6,mp-1481-SnTe-GaN_swapped_randomly_scaled,YES,2.739428108,2.739428108,5.478752754,90,90,90,Ga2N2,2,2,-18.13661005,P 4/m m m
set_6,mp-12755-ThRh-GaN_swapped,YES,2.922753732,2.933079994,6.024599015,90,104.4345842,90,Ga2N2,2,2,-21.86709195,P 21/m
set_6,mp-1229015-AgPt-GaN,YES,3.022739766,3.022739766,3.023271795,60.00585144,90,120,GaN,1,1,-11.35318648,R -3 m
set_6,mp-12778-VOs-GaN_swapped,YES,2.733167517,2.733167517,2.733167517,90,90,90,GaN,1,1,-9.12008809,P m -3 m
set_6,mp-1623-ErS-GaN,YES,3.024356557,3.024356557,3.024356557,60,60,60,GaN,1,1,-11.36735681,F m -3 m
set_6,mp-1424734-AgN-GaN_randomly_scaled,YES,3.39350141,6.783487422,4.679168896,90,90,119.9629413,Ga4N4,4,4,-46.87389789,P m
set_6,mp-1410-DyN-GaN,YES,3.024440835,3.024440835,3.024440835,60,60,60,GaN,1,1,-11.36380792,F m -3 m
set_6,mp-1228677-AuCl-GaN,YES,3.250427404,3.24683748,3.247292046,59.79479704,59.57706854,89.44772442,GaN,1,1,-12.16928531,P 1
set_6,mp-1236-NdAg-GaN_randomly_scaled,YES,2.736129292,2.736129292,5.472615286,90,90,90,Ga2N2,2,2,-18.1364923,P 4/m m m
set_6,mp-1232235-PmS-GaN_swapped,YES,3.024520588,3.024520588,3.024520588,60,60,60,GaN,1,1,-11.36812758,F m -3 m
set_6,mp-1500-BaS-GaN,YES,3.02437719,3.02437719,3.02437719,60,60,60,GaN,1,1,-11.36031254,F m -3 m
set_6,mp-1751-ThSb-GaN,YES,3.024100081,3.024100081,3.024100081,60,60,60,GaN,1,1,-11.36019243,F m -3 m
set_6,mp-1229015-AgPt-GaN_swapped,YES,3.022695044,3.022695044,3.023322867,60.0068994,90,120,GaN,1,1,-11.35318793,R -3 m
set_6,mp-16732-YAs-GaN_swapped,YES,2.7322328,2.7322328,2.7322328,90,90,90,GaN,1,1,-9.06786254,P m -3 m
set_6,mp-1327-NdMg-GaN_randomly_scaled,YES,2.739066541,2.739066541,5.477998085,90,90,90,Ga2N2,2,2,-18.13662607,P 4/m m m
set_6,mp-13161-ZnO-GaN,YES,2.733981564,2.733981564,2.733981564,90,90,90,GaN,1,1,-9.07219654,P m -3 m
set_6,mp-1395-VRu-GaN,YES,2.73427738,2.73427738,2.734855822,90,90,90,GaN,1,1,-9.11964791,P 4/m m m
set_6,mp-1229012-AgPd-GaN,YES,3.025314936,3.025314936,3.021178059,59.95471126,90,120,GaN,1,1,-11.35416099,R -3 m
set_6,mp-13126-ZrN-GaN_swapped,YES,3.248021027,3.248021027,5.283398971,90,90,120,Ga2N2,2,2,-24.34607557,P 63 m c
set_6,mp-16731-YP-GaN,YES,2.736993691,2.736993691,2.736993691,90,90,90,GaN,1,1,-9.13094388,P m -3 m
set_6,mp-1660-ErZn-GaN,YES,2.736938488,2.736938488,2.736938488,90,90,90,GaN,1,1,-9.06762869,P m -3 m
set_6,mp-1459-TaN-GaN,YES,2.989777767,2.989777767,2.68210299,90,90,120,GaN,1,1,-10.41144885,P -6 m 2
set_6,mp-1232782-CrN-GaN,YES,3.024312627,5.235201984,5.236949608,99.55096339,106.7749702,89.99865269,Ga4N4,4,4,-45.41669547,P 1
set_6,mp-1561-TbSe-GaN_swapped,YES,3.025959772,3.025959772,3.025959772,60,60,60,GaN,1,1,-11.36817916,F m -3 m
set_6,mp-13150-BN-GaN,YES,3.241686127,3.241686127,3.241686127,58.95748253,58.95748253,58.95748253,GaN,1,1,-11.97766374,R 3 m
set_6,mp-1265-MgO-GaN_randomly_scaled,YES,3.024764904,3.024764904,6.049682932,60.00083728,60.00083728,60,Ga2N2,2,2,-22.7095788,R -3 m
set_6,mp-1238773-MnO-GaN,YES,3.254858183,3.254858183,4.808057253,90.03508414,89.96491586,120.0547586,GaN,1,1,-11.32535801,C m
set_6,mp-1536913-HF-GaN_randomly_scaled,YES,6.397179956,3.198378358,5.300624184,90.00037794,89.99963627,119.0748821,Ga4N4,4,4,-48.31187195,P 1
set_6,mp-1238834-VC-GaN_randomly_scaled,YES,6.015562916,3.00782845,5.116087639,89.99666013,90.00034786,120.0022736,Ga4N4,4,4,-44.34741176,P 1
set_6,mp-1696-CdPd-GaN_randomly_scaled,YES,2.650501315,3.90210474,7.890219633,90,90,90,Ga4N4,4,4,-36.37453863,C m m m
set_6,mp-1227305-BiTe-GaN_swapped,YES,3.87209324,3.87209324,2.818877741,90,90,137.0049037,GaN,1,1,-10.39983586,C m m m
set_6,mp-1753-ThAs-GaN_randomly_scaled,YES,6.046307882,3.026308251,3.026308251,60,59.96547914,59.96547914,Ga2N2,2,2,-22.74181716,R -3 m
set_6,mp-12723-CaAu-GaN_swapped,YES,2.924982914,2.936397434,6.019721312,90,104.0053843,90,Ga2N2,2,2,-21.85162012,P 21/m
set_6,mp-13141-HgTe-GaN_swapped_randomly_scaled,YES,2.737282076,2.737282076,5.474575484,90,90,90,Ga2N2,2,2,-18.13577495,P m -3 m
set_6,mp-12599-PrTl-GaN_swapped_randomly_scaled,YES,2.735012112,2.735012112,5.46987892,90,90,90,Ga2N2,2,2,-18.13698344,P 4/m m m
set_6,mp-1798334-BiN-GaN,YES,3.245974279,3.247931133,6.195220182,105.2171052,58.40041827,120.0488272,Ga2N2,2,2,-24.35064542,P 1
set_6,mp-178-ThAl-GaN_swapped_randomly_scaled,YES,3.027118767,6.042028873,4.27395618,89.96419872,90,90,Ga4N4,4,4,-45.45512287,P m
set_6,mp-1525-CeTe-GaN_swapped,YES,3.024129414,3.024129414,3.024129414,60,60,60,GaN,1,1,-11.36027348,F m -3 m
set_6,mp-1563-CaSi-GaN,YES,2.233911125,4.27851857,7.226489218,107.6616261,90,90,Ga2N2,2,2,-19.52123897,P 21/m
set_6,mp-1534-YS-GaN_swapped_randomly_scaled,YES,6.055360277,3.023905279,3.023905279,60,60.04123468,60.04123468,Ga2N2,2,2,-22.74042992,R -3 m
set_6,mp-1563-CaSi-GaN_swapped,YES,3.028302835,3.027069931,5.232846851,125.3590141,90,90,Ga2N2,2,2,-22.72493278,P 21/m
set_6,mp-1430706-WN-GaN_swapped_randomly_scaled,YES,6.059317173,3.021116967,4.267939729,90,90,90.00000971,Ga4N4,4,4,-45.42272221,P m
set_6,mp-1288-AgO-GaN,YES,6.050180833,6.050147564,6.049155269,119.9745145,119.9739614,90.03395576,Ga8N8,8,8,-90.9101857,P 1
set_6,mp-12675-MnAu-GaN_swapped,YES,2.739470035,2.739470035,2.738327766,90,90,90,GaN,1,1,-9.1267894,P 4/m m m
set_6,mp-12675-MnAu-GaN_randomly_scaled,YES,2.723711939,2.723711939,5.499327292,90,90,90,Ga2N2,2,2,-18.25298648,P 4/m m m
set_6,mp-1226232-CrNi-GaN_randomly_scaled,YES,3.021390442,6.042691271,3.021390442,59.54457694,59.54272675,59.54457694,Ga2N2,2,2,-22.60586811,C 2/m
set_6,mp-1238899-MnO-GaN_swapped_randomly_scaled,YES,3.244538025,6.49202331,3.248972091,89.99982706,60.01327504,59.98499954,Ga2N2,2,2,-24.31443269,P 1
set_6,mp-1228868-AlNi-GaN_swapped_randomly_scaled,YES,3.082779511,3.082779511,5.62875093,90,90,123.1279453,Ga2N2,2,2,-20.03033209,C m m m
set_6,mp-1431-MnSi-GaN_swapped,YES,4.586608711,4.591310957,4.586806828,90.00278748,90.02045617,90.00163953,Ga4N4,4,4,-48.61504889,P 1
set_6,mp-12607-PrPt-GaN,YES,3.021966668,3.028844833,5.23254676,90,125.2299431,90,Ga2N2,2,2,-22.72438397,P 21/m
set_6,mp-1541-BeSe-GaN_swapped,YES,3.245674049,3.245674049,3.245674049,60,60,60,GaN,1,1,-12.1627575,F -4 3 m
set_6,mp-12594-TiIr-GaN_swapped_randomly_scaled,YES,5.523623793,2.718716207,2.718716207,90,90,90,Ga2N2,2,2,-18.24685043,P 4/m m m
set_6,mp-1794-BeO-GaN_swapped,YES,3.004354712,3.004354712,3.004354712,60,60,60,GaN,1,1,-11.25954946,F m -3 m
set_6,mp-13035-MoN-GaN_swapped_randomly_scaled,YES,2.734095264,2.734095264,5.468080295,90,90,90,Ga2N2,2,2,-18.14479381,P 4/m m m
set_6,mp-12684-LaAl-GaN_swapped,YES,5.978376128,3.99293769,3.99293769,88.14054831,90,90,Ga4N4,4,4,-41.02607084,C m c m
set_6,mp-1227305-BiTe-GaN,YES,3.880325439,3.880325439,2.821196619,90,90,137.0938128,GaN,1,1,-10.39994739,C m m m
set_6,mp-1269-SmS-GaN_randomly_scaled,YES,3.024146262,3.024146262,6.051040434,60.0150211,60.0150211,60,Ga2N2,2,2,-22.74123756,R -3 m
set_6,mp-1445941-BiN-GaN_swapped,YES,5.275657716,3.251584454,3.250785763,60.09612811,90,90,Ga2N2,2,2,-24.34826806,P 21
set_6,mp-1769-SbPd-GaN_swapped,YES,3.008468295,3.008468295,5.260151423,90,90,120,Ga2N2,2,2,-21.19088087,P 63/m m c
set_6,mp-1479-BP-GaN_swapped_randomly_scaled,YES,6.489357746,3.244697109,3.244697109,60,59.99981408,59.99981408,Ga2N2,2,2,-24.30894334,R 3 m
set_6,mp-16342-HoGe-GaN_swapped,YES,3.027920164,3.0228583,4.273879398,90.00845711,90,90,Ga2N2,2,2,-22.7333722,P 21/m
set_6,mp-1232235-PmS-GaN_randomly_scaled,YES,3.024458952,3.024458952,6.050320947,60.00767075,60.00767075,60,Ga2N2,2,2,-22.74135543,R -3 m
set_6,mp-1444738-CsI-GaN_swapped,YES,3.037467008,3.030553615,4.242158864,90,90,90,Ga2N2,2,2,-22.65221811,P m m n
set_6,mp-1226492-CePu-GaN_swapped,YES,3.02236661,3.02236661,3.02236661,59.95515307,59.95515307,59.95515307,GaN,1,1,-11.3671871,R -3 m
set_6,mp-15650-AsRu-GaN_randomly_scaled,YES,6.468807167,6.948335047,5.677661811,90,90,90,Ga8N8,8,8,-90.17407613,P n m a
set_6,mp-1424734-AgN-GaN_swapped,YES,3.392934953,3.392934953,4.673643334,90,90,119.9319588,Ga2N2,2,2,-23.43697231,A m a 2
set_6,mp-1364-YNi-GaN,YES,3.332428761,5.463885002,6.092685498,89.99708997,89.99714238,89.99953553,Ga4N4,4,4,-47.58469105,P -1
set_6,mp-1335-VFe-GaN,YES,2.733478049,2.733478049,2.733478049,90,90,90,GaN,1,1,-9.07666761,P m -3 m
set_6,mp-13099-YN-GaN_randomly_scaled,YES,6.489028163,3.24473344,3.24473344,60,59.99776349,59.99776349,Ga2N2,2,2,-24.32963327,R 3 m
set_6,mp-1719-PuN-GaN_randomly_scaled,YES,3.023875375,6.047723982,3.023875375,59.99985358,60,59.99985358,Ga2N2,2,2,-22.72997322,R -3 m
set_6,mp-1229092-AgAu-GaN_randomly_scaled,YES,3.022200586,6.045307963,3.024363135,60.04175045,90,119.9950382,Ga2N2,2,2,-22.71287637,C 2/m
set_6,mp-1342-BaO-GaN_swapped_randomly_scaled,YES,3.023803942,3.023803942,6.053395409,60.03162181,60.03162181,60,Ga2N2,2,2,-22.74084045,R -3 m
set_6,mp-12595-MoRh-GaN,YES,2.809514979,2.886017228,6.152899277,90,90,90,Ga2N2,2,2,-20.52494153,P m m a
set_6,mp-1378-LiC-GaN,YES,3.026552734,4.087635749,4.087635749,81.24012299,68.27158284,68.27158284,Ga2N2,2,2,-20.401396,I m m m
set_6,mp-1238498-CuTe-GaN,YES,3.022767422,4.273910133,3.02493004,90,90,90,Ga2N2,2,2,-22.73626772,P m m n
set_6,mp-13173-PtN-GaN,YES,2.999172122,2.999172122,5.271941689,90,90,120,Ga2N2,2,2,-21.19006752,P 63/m m c
set_6,mp-178-ThAl-GaN,YES,3.025165311,3.023812122,5.23079751,125.272639,90,90,Ga2N2,2,2,-22.72689552,P 21/m
set_6,mp-1226728-CdAg-GaN_randomly_scaled,YES,5.953280836,2.985722997,2.689636504,90,90,119.7737114,Ga2N2,2,2,-20.74345952,P m
set_6,mp-1240-HoS-GaN_swapped,YES,3.026571516,3.026571516,3.026571516,60,60,60,GaN,1,1,-11.36745827,F m -3 m
set_6,mp-1611-SmO-GaN_randomly_scaled,YES,3.023754935,6.047478486,3.023754935,59.99982833,60,59.99982833,Ga2N2,2,2,-22.73065799,R -3 m
set_6,mp-1797-MnNi-GaN,YES,2.752931941,2.752931941,2.696244362,90,90,90,GaN,1,1,-9.07500022,P 4/m m m
set_6,mp-1415-CaSe-GaN,YES,3.026020547,3.026020547,3.026020547,60,60,60,GaN,1,1,-11.36831706,F m -3 m
set_6,mp-1479-BP-GaN,YES,3.244695905,3.244695905,3.244695905,60,60,60,GaN,1,1,-12.1543952,F -4 3 m
set_6,mp-1487-AlNi-GaN_swapped_randomly_scaled,YES,2.734560828,5.469105829,2.734560828,90,90,90,Ga2N2,2,2,-18.14946351,P m -3 m
set_6,mp-1395-VRu-GaN_swapped_randomly_scaled,YES,5.515689682,2.722399504,2.723148862,90,90,90,Ga2N2,2,2,-18.23893167,P m m m
set_6,mp-1327-NdMg-GaN_swapped,YES,2.736516724,2.736516724,2.736516724,90,90,90,GaN,1,1,-9.06843655,P m -3 m
set_6,mp-1601-TaRu-GaN_swapped,YES,2.731688107,2.731688107,2.742704319,90,90,90,GaN,1,1,-9.12450633,P 4/m m m
set_6,mp-1500-BaS-GaN_swapped_randomly_scaled,YES,3.025730361,3.025730361,6.051468525,60.00004266,60.00004266,60,Ga2N2,2,2,-22.72055071,F m -3 m
set_6,mp-1335-VFe-GaN_swapped,YES,2.733477461,2.733477461,2.733477461,90,90,90,GaN,1,1,-9.07666761,P m -3 m
set_6,mp-1769-SbPd-GaN_swapped_randomly_scaled,YES,3.008529325,6.016936249,5.260148965,90,90,120.0006729,Ga4N4,4,4,-42.38176197,P 21/m
set_6,mp-13175-PtN-GaN_swapped_randomly_scaled,YES,3.025333016,3.025333016,6.050921484,60.00139652,60.00139652,60,Ga2N2,2,2,-22.71570417,R -3 m
set_6,mp-1238498-CuTe-GaN_swapped,YES,3.022849547,4.274136659,3.026602825,90,90,90,Ga2N2,2,2,-22.73622321,P m m n
set_6,mp-1560-LaTe-GaN_swapped_randomly_scaled,YES,6.054309995,3.027195721,3.027195721,60,59.99955499,59.99955499,Ga2N2,2,2,-22.720473,R -3 m
set_6,mp-1672-CaS-GaN_swapped_randomly_scaled,YES,3.024572786,3.024572786,6.050254098,60.00606067,60.00606067,60,Ga2N2,2,2,-22.74137656,R -3 m
